id,conversation_id,in_reply_to_id,in_reply_to_user_id,in_reply_to_username,quote_id,is_reply,is_quote,is_retweet,is_pinned,is_conversation_controlled,possibly_sensitive,created_at,text,lang,source_client,like_count,retweet_count,reply_count,quote_count,view_count,bookmark_count,url,twitter_url,hashtags,mentioned_usernames,urls_expanded,media_count,media_types,media_urls,card_title,card_description,card_domain,card_url,place_name,place_country,author_id,author_username,author_name,author_description,author_location,author_created_at,author_followers,author_following,author_statuses_count,author_favourites_count,author_media_count,author_is_verified,author_is_blue_verified,author_protected,author_professional_type,author_category,n_times_scraped,source_files,scraper_types,seen_via_quote_of,first_scraped_at,last_scraped_at
2078904158338560326,2078904158338560326,,,,,False,False,False,False,False,False,2026-07-19 18:05:50+00:00,"Local reps. Tom McClintock (R-El Dorado Hills) and Adam Gray (D-Merced) voted in favor of the Sunshine Protection Act, which would put the country permanently on Daylight Savings Time unless a state exempted itself before the act could take effect.

https://t.co/xVJ9Mkla3R",en,Twitter Web App,0,0,1,0,73.0,0,https://x.com/turlockjournal/status/2078904158338560326,https://twitter.com/turlockjournal/status/2078904158338560326,,,https://www.turlockjournal.com/news/government/legislative-roundup-mcclintock-gray-vote-in-favor-of-sunshine-protection-act/,0,,,"LEGISLATIVE ROUNDUP: McClintock, Gray, vote in favor of Sunshine Protection Act",Reps. Tom McClintock (R-El Dorado Hills) and Adam Gray (D-Merced) voted in favor of House Resolution 139.,www.turlockjournal.com,https://t.co/xVJ9Mkla3R,,,19185307,turlockjournal,Turlock Journal,"The Turlock Journal has been the premier source for Turlock area news since 1904.

Your town. Your news. Your paper.","Turlock, California",2009-01-19 14:48:58+00:00,8511,5746,23596,9361,3927,False,False,False,Business,Media & News Company,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00
2078904289590669375,2078654163370619353,2078654163370619353,8216772,denverpost,,True,False,False,False,False,False,2026-07-19 18:06:21+00:00,@denverpost Daylight savings time means waking up one hour early year round.  It means waking up in the dark more often and traveling to work or school during darker mornings.  It means more snow and ice during winter mornings because snow and ice will have less time to melt off. Evening,en,Twitter for Android,0,0,0,0,12.0,0,https://x.com/vistaviews/status/2078904289590669375,https://twitter.com/vistaviews/status/2078904289590669375,,,,0,,,,,,,,,78120467,vistaviews,vistaviews,"Worldview content on theology, technology, economics, politics. Catholic revert.  I pray better at the TLM.  ""Approve what is excellent"" (Phil 1:10)",USA,2009-09-28 20:58:37+00:00,355,1663,3052,5077,107,False,True,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00
2078905749770481804,2078278953907667034,2078885474152669194,818975124460335106,RepDonBacon,,True,False,False,False,False,False,2026-07-19 18:12:09+00:00,@RepDonBacon @anti_decadent Oh.  And daylight savings time....,en,Twitter for iPhone,0,0,0,0,19.0,0,https://x.com/TimPartridge14/status/2078905749770481804,https://twitter.com/TimPartridge14/status/2078905749770481804,,"RepDonBacon,anti_decadent",,0,,,,,,,,,1166815152177655814,TimPartridge14,peartreefoods,"father, aspiring audiophile and all things food and culture.  executive chef Legacy Club of Boston. I don't drink and I know things...","Boston, MA",2019-08-28 20:49:54+00:00,381,638,11217,4570,145,False,False,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00
2078909003728671088,2078581188730478835,2078581188730478835,60680268,JedediahBila,,True,False,False,False,False,False,2026-07-19 18:25:05+00:00,@JedediahBila How about we put a vote to the people? Lock the clock and let the people decide standard time or daylight savings time,en,Twitter for Android,0,0,0,0,25.0,0,https://x.com/KidBilly77/status/2078909003728671088,https://twitter.com/KidBilly77/status/2078909003728671088,,JedediahBila,,0,,,,,,,,,19840547,KidBilly77,BillyNstr,Just here,,2009-02-01 01:02:16+00:00,95,132,2438,320,199,False,False,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00
2078909294029017274,,,,,,False,False,False,False,False,False,2026-07-19 18:26:14+00:00,@SaveStandard https://t.co/wxlzC7Eidz,qme,Twitter Web App,13,1,0,1,258.0,1,,,,SaveStandard,https://www.youtube.com/watch?v=EvcnOoSCRcg,0,,,"Permanent Daylight Saving Time: The Good, the Bad, and the Ugly","Roger Seheult, MD of MedCram explains the ways permanent daylight s...",www.youtube.com,https://t.co/wxlzC7Eidz,,,970723079126073344,mr_jay_pea,Jay Pea,"Standard Time Historian, Working to Ditch Daylight Saving Time with @SaveStandard. Circadian-Health Enthusiast. Amateur Astronomer. Software Engineer.",Arizona & Iowa ,2018-03-05 18:09:52+00:00,2932,6168,17960,82072,3718,False,True,False,Creator,Science & Technology,2,dataset_tweet-scraper_2026-07-19_23-04-25-133.json|dataset_tweet-scraper_2026-07-19_23-17-09-066.json,tweet-scraper,2078911830588613092,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:17:09.066000+00:00
2078910349793747354,2078910349793747354,,,,,False,False,False,False,False,False,2026-07-19 18:30:26+00:00,"why do we even have daylight savings time, what's the point?",en,Twitter Web App,0,0,0,0,11.0,0,https://x.com/valerianiquee/status/2078910349793747354,https://twitter.com/valerianiquee/status/2078910349793747354,,,,0,,,,,,,,,2059218523897872384,valerianiquee,Valeria,random selfies & dumb thoughts,USA,2026-05-26 10:23:03+00:00,46,17,848,266,14,False,False,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00
2078911830588613092,2078892365410918799,2078892365410918799,293131808,PattyMurray,2078909294029017274,True,True,False,False,False,False,2026-07-19 18:36:19+00:00,@PattyMurray Please understand the health impacts of moving to permanent daylight savings time. Standard Time is preferable.,en,Twitter for iPhone,2,0,0,0,94.0,0,https://x.com/mryoung151/status/2078911830588613092,https://twitter.com/mryoung151/status/2078911830588613092,,PattyMurray,,0,,,,,,,,,34152011,mryoung151,"Martha-JD, MBA, PCC-😷🇺🇦","Sars2 is AIRBORNE & CAUSES Covid /Long COVID. Prevent,Treat, Cure Covid & Long Covid. Science, psychopaths, secular democracy, regulated capitalism, equality.",United States,2009-04-22 02:40:55+00:00,10404,7295,164879,184607,4068,False,True,False,,,2,dataset_tweet-scraper_2026-07-19_23-04-25-133.json|dataset_tweet-scraper_2026-07-19_23-17-09-066.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:17:09.066000+00:00
2078912893278372093,2078587822798209309,2078587822798209309,1878848847717208065,Sen_Alsobrooks,2078888304544764301,True,True,False,False,False,False,2026-07-19 18:40:32+00:00,@Sen_Alsobrooks Please consider permanent Standard Time as opposed to permanent Daylight Savings Time based on what this doctor says:,en,Twitter for iPhone,1,0,1,0,106.0,0,https://x.com/mryoung151/status/2078912893278372093,https://twitter.com/mryoung151/status/2078912893278372093,,Sen_Alsobrooks,,0,,,,,,,,,34152011,mryoung151,"Martha-JD, MBA, PCC-😷🇺🇦","Sars2 is AIRBORNE & CAUSES Covid /Long COVID. Prevent,Treat, Cure Covid & Long Covid. Science, psychopaths, secular democracy, regulated capitalism, equality.",United States,2009-04-22 02:40:55+00:00,10404,7295,164879,184607,4068,False,True,False,,,2,dataset_tweet-scraper_2026-07-19_23-04-25-133.json|dataset_tweet-scraper_2026-07-19_23-17-09-066.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:17:09.066000+00:00
2078915000719086074,2078915000719086074,,,,,False,False,False,False,False,False,2026-07-19 18:48:55+00:00,Can anyone explain to me why they are pushing for permanent daylight savings time over permanent standard time? I'm all for ditching the clock change...why dont we just roll to standard time and be done with it?,en,Twitter for Android,0,0,0,0,33.0,0,https://x.com/navyguns81/status/2078915000719086074,https://twitter.com/navyguns81/status/2078915000719086074,,,,0,,,,,,,,,1519721184153190400,navyguns81,Tom,"Former Navy Gunner. Dispatched to NY the morning the towers fell...never forget! Marxists have taken over the Democrat party, no more compromises!",,2022-04-28 16:53:23+00:00,2797,2955,104934,93507,7284,False,False,False,,,2,dataset_tweet-scraper_2026-07-19_23-04-25-133.json|dataset_tweet-scraper_2026-07-19_23-17-09-066.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:17:09.066000+00:00
2078918159730401399,2078915259419525420,2078915259419525420,1469469638123827201,Barbara13652416,,True,False,False,False,False,False,2026-07-19 19:01:28+00:00,@Barbara13652416 Daylight savings time,en,Twitter for Android,1,0,0,0,30.0,0,https://x.com/Rick861838/status/2078918159730401399,https://twitter.com/Rick861838/status/2078918159730401399,,Barbara13652416,,0,,,,,,,,,2036379157626757124,Rick861838,Rick,"MAGA, USN Retired Navy Master Chief. Pecan farmer. No DMs, I don't read them.",N. FL,2026-03-24 09:49:11+00:00,7372,7419,17431,55133,1804,False,True,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00
2078918607376121888,2078918607376121888,,,,,False,False,False,False,False,False,2026-07-19 19:03:15+00:00,"Why in the world are people messing with Daylight Savings Time?

Can't you just put up with a couple of days to adjust to getting up earlier in the spring? You are crybabies!

In the fall you get a gift of sleeping in late for a few days. It all balances out.

The alternative...",en,Twitter Web App,0,0,1,0,21.0,0,https://x.com/SacBirdie/status/2078918607376121888,https://twitter.com/SacBirdie/status/2078918607376121888,,,,0,,,,,,,,,713506676205182976,SacBirdie,🇮🇱 🇺🇸 Jazz People Hate Gavin Newsom,"Economic Freedom greater than Economic Security.  I'm not ""tuckered or candied"".",America ,2016-03-25 23:23:42+00:00,494,1208,19914,17364,691,False,True,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00
2078920759406469240,,,,,,False,False,False,False,False,False,2026-07-19 19:11:48+00:00,the world cup final is finally being played in the US and they don’t schedule it for primetime. FIFA is an organization I don’t fully understand,en,Twitter for iPhone,781,23,199,16,81781.0,32,,,,,,0,,,,,,,,,1260674053389475840,JessNoFace,jess ⚡️,"charger fan, oxygen breather, plant enjoyer. also known as @stop_hammerzeit 🫶🏼",the fun stuff 👉,2020-05-13 20:51:39+00:00,51660,293,2858,43792,541,False,True,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,2078972492748636392,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00
2078920833427546502,2078581188730478835,2078581188730478835,60680268,JedediahBila,,True,False,False,False,False,False,2026-07-19 19:12:05+00:00,@JedediahBila Sometimes I think the people who are for daylight savings time year-round don’t understand that the days are shorter in winter and longer in summer and that it isn’t that we change the clock that does it. Am I right?,en,Twitter for iPhone,0,0,0,0,38.0,0,https://x.com/mela30/status/2078920833427546502,https://twitter.com/mela30/status/2078920833427546502,,JedediahBila,,0,,,,,,,,,20008021,mela30,NorCalMela,Mom of two amazing grown ups. Unapologetic Trump supporter. First vote cast was for Reagan. Family is everything. Ready.,NorCal,2009-02-03 22:02:01+00:00,401,1949,5922,49004,2,False,False,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00
2078923203502653949,2078923203502653949,,131546062,SenRickScott,2078534766165377506,True,True,False,False,False,False,2026-07-19 19:21:30+00:00,@SenRickScott WE DO NOT WANT PERMANENT DAYLIGHT SAVINGS TIME!!!!!,en,Twitter for iPhone,0,0,0,0,14.0,0,https://x.com/frecklediris/status/2078923203502653949,https://twitter.com/frecklediris/status/2078923203502653949,,SenRickScott,,0,,,,,,,,,1685467738318229504,frecklediris,Freckled Iris,,"Florida, USA",2023-07-30 01:50:25+00:00,247,1418,11683,30375,54,False,False,False,,,2,dataset_tweet-scraper_2026-07-19_23-04-25-133.json|dataset_tweet-scraper_2026-07-19_23-17-09-066.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:17:09.066000+00:00
2078927098807300446,2078927098807300446,,,,,False,False,False,False,False,False,2026-07-19 19:36:59+00:00,After Congress is done voting on daylight savings time they should immediately look to ban any back to school commercials before August 15th in states with September start dates. That is all.,en,Twitter for iPhone,4,0,0,0,187.0,0,https://x.com/RickHengsterman/status/2078927098807300446,https://twitter.com/RickHengsterman/status/2078927098807300446,,,,0,,,,,,,,,94698712,RickHengsterman,Rick Hengsterman,Retired high school history teacher. Too blessed too be stressed.,"Clifton Park, NY",2009-12-05 01:59:47+00:00,371,320,2921,3156,646,False,False,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00
2078927493487018176,2078927493487018176,,,,,False,False,False,False,False,False,2026-07-19 19:38:33+00:00,"Luke warm take.

I would like to just get rid of daylight savings time. 
Leave it standard. 
Keep it consistent.
That is all",en,Twitter for iPhone,2,0,0,0,34.0,0,https://x.com/JenofFlames/status/2078927493487018176,https://twitter.com/JenofFlames/status/2078927493487018176,,,,0,,,,,,,,,1340492665,JenofFlames,JenofFlames,🔞 18+ | Sussy Redhead | Small Twitch Streamer | 32 | Vtuber | PFP: @HadesDomainVT | Art: #ArtofFlames | 🔞+ @flamesafterdrk,,2013-04-09 23:22:37+00:00,504,373,5919,21256,1083,False,False,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00
2078934617131037069,2078934617131037069,,,,,False,False,False,False,False,False,2026-07-19 20:06:52+00:00,"So..
This congress' landmark legislation is going to be making daylight savings time standard.
What a damn joke..",en,Twitter Web App,13,1,3,0,275.0,0,https://x.com/Anti__NWO/status/2078934617131037069,https://twitter.com/Anti__NWO/status/2078934617131037069,,,,0,,,,,,,,,1681691587712270336,Anti__NWO,Anti NWO 🇺🇸🇮🇹🇺🇸,"Former USAF Pilot
OEF/OIF Veteran
I Stand With AMERICA
Back from the digital dead
Starting over for the 6th time
#AmericaFirst / Anti-Globalist / #Pureblood",Fema Region X,2023-07-19 15:45:31+00:00,4030,4243,52990,46271,6945,False,False,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00
2078937547980374509,2078937547980374509,,,,,False,False,False,False,False,False,2026-07-19 20:18:30+00:00,"GSN-The U.S. House has approved legislation that would end the twice-yearly clock change, advancing a proposal that would place most of the country on permanent daylight-saving time if it clears the Senate and receives President Donald Trump’s signature.  https://t.co/zZqSnPReFx",en,Twitter Web App,0,0,0,0,2.0,0,https://x.com/hjtherealj/status/2078937547980374509,https://twitter.com/hjtherealj/status/2078937547980374509,,,https://youtu.be/Y1x_1VWVWvc?si=_F5GPa1y44VTMZUK,0,,,Bill to make daylight saving time permanent passes the U.S. House,A bill to make daylight saving time permanent passed the U.S. House...,www.youtube.com,https://t.co/zZqSnPReFx,,,29104068,hjtherealj,HJ (Hank) Ellison,Radio Talent/CEO-Gospel Spotlight/Teacher/ Sports Fan,America,2009-04-06 00:30:44+00:00,1551,2444,73660,50,52073,False,False,False,,,1,dataset_tweet-scraper_2026-07-19_22-36-15-263.json,tweet-scraper,,2026-07-19 22:36:15.263000+00:00,2026-07-19 22:36:15.263000+00:00
2078937793636544573,2078937793636544573,,,,,False,False,False,False,False,False,2026-07-19 20:19:29+00:00,Why permanent daylight saving time has failed in the US before https://t.co/6XQX47vDhy,en,Twitter for iPad,0,0,0,0,2.0,0,https://x.com/CtgjrJr/status/2078937793636544573,https://twitter.com/CtgjrJr/status/2078937793636544573,,,https://thehill.com/policy/energy-environment/5969835-why-permanent-daylight-saving-time-has-failed-in-the-us-before/,0,,,Why permanent daylight saving time has failed in the US before,We could soon be observing year-round daylight saving time – again.,thehill.com,https://t.co/6XQX47vDhy,,,498324020,CtgjrJr,@CTGJR,The GOP has became the party of no moral values and all about the rich this is no longer a party for true conservatives the White House is used for a cash cow,midwest ,2012-02-20 22:48:22+00:00,2312,3804,161599,2490,24647,False,True,False,,,1,dataset_tweet-scraper_2026-07-19_22-36-15-263.json,tweet-scraper,,2026-07-19 22:36:15.263000+00:00,2026-07-19 22:36:15.263000+00:00
2078937815954473158,2078937815954473158,,,,,False,False,False,False,False,False,2026-07-19 20:19:34+00:00,"GSN-Despite bipartisan backing, lawmakers continue to disagree over whether permanent daylight saving time is the healthiest long-term solution. House Democrats raised concerns about darker winter mornings, particularly for children traveling to school
https://t.co/raDU7ootYk",en,Twitter Web App,0,0,0,0,4.0,0,https://x.com/hjtherealj/status/2078937815954473158,https://twitter.com/hjtherealj/status/2078937815954473158,,,https://www.youtube.com/watch?v=lWWMrQhtChU,0,,,House Passes Bill To Make Daylight Saving Time Permanent | The View,Subscribe to our YouTube channel: http://bit.ly/2Ybi4tM MORE FROM...,www.youtube.com,https://t.co/raDU7ootYk,,,29104068,hjtherealj,HJ (Hank) Ellison,Radio Talent/CEO-Gospel Spotlight/Teacher/ Sports Fan,America,2009-04-06 00:30:44+00:00,1551,2444,73660,50,52073,False,False,False,,,1,dataset_tweet-scraper_2026-07-19_22-36-15-263.json,tweet-scraper,,2026-07-19 22:36:15.263000+00:00,2026-07-19 22:36:15.263000+00:00
2078940338907943133,2078940338907943133,,,,,False,False,False,False,False,False,2026-07-19 20:29:36+00:00,How to spot a BOT on X? They’ll talk about the grass in the World Cup vs NFL grass (that’s a BOT) or they’ll talk about how they want standard time to be permanent instead of daylight savings (also a BOT) or just a retard,en,Twitter for iPhone,0,0,0,0,36.0,0,https://x.com/StockChartsUP/status/2078940338907943133,https://twitter.com/StockChartsUP/status/2078940338907943133,,,,0,,,,,,,,,1614959172864335872,StockChartsUP,LeapCallGuy,Looking at different stock charts to see where they are about to break out.,United States,2023-01-16 12:14:20+00:00,296,345,3250,4067,96,False,True,False,Business,Financial Services,2,dataset_tweet-scraper_2026-07-19_23-04-25-133.json|dataset_tweet-scraper_2026-07-19_23-17-09-066.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:17:09.066000+00:00
